Fecha,Equipo,Componente,Aceite Lubricante,nflota,cambioLubricanate,Contenido de agua %,Punto de inflamacion °C,Glicol %,Nitracion A/cm,Oxidación A/cm,Hollín %,Sulfatacion A/cm,Diesel %,N de part >4µm,N° de part >6µm,N° de part>14µm,Código ISO 4406,Viscosidad 100°C cSt(mm2/s),Viscosidad 40°C cSt(mm2/s),TAN mg KOH/g,TBN mg KOH/g,Plata (Ag) ppm,Aluminio (Al) ppm,Bario (Ba) ppm,Boro (B) ppm,Calcio (Ca) ppm,Cromo (Cr) ppm,Cobre (Cu) ppm,Hierro (Fe) ppm,Potasio (K) ppm,Magnesio (Mg) ppm,Molibdeno (Mo) ppm,Sodio (Na) ppm,Níquel (Ni) ppm,Plomo (Pb) ppm,Fósforo (P) ppm,Silicio (Si) ppm,Estaño (Sn) ppm,Titanio (Ti) ppm,Vanadio (V) ppm,Zinc (Zn) ppm,Residuo Ferroso Total mg/kg,Numero Muestra,Numero Registro,Numero Serie Equipo,Criticidad
2024-07-03 00:00:00,CATERPILLAR 988H,MASA IZQUIERDA,MOBIL MOBILTRANS HD 30,RT3,Cambio Aceite,0.2,223,0.43,1,0,0.26,3,0.23,1359,2823,752,18/17/16,11.67,105.76,3.13,3,1,29,8,4,4,9,38,221,3,2,2,3,1,7,2,40,4,6,2,40,578,E05352,5352,LAJ474,Critico
2024-07-03 00:00:00,KOMATSU 930 E3,MOTOR,MOBIL DELVAC 15W40,914,Muestreo,0.5,233,0.25,2,4,1.26,3,0.37,3749,1323,730,19/19/13,18.99,87.3,0.45,8,1,6,5,3,219,1,7,97,9,1,2,28,9,9,8,2,7,8,8,59,46,E05353,5353,LAJ437,Normal
2024-07-03 00:00:00,KOMATSU 930 E3,MASA IZQUIERDA,MOBIL MOBILTRANS HD 30,G129,Muestreo,0.88,231,0.48,0,1,1.16,2,0.83,4938,3761,882,20/19/16,12.75,119.65,1.97,5,1,8,7,6,651,3,9,68,9,1,6,27,9,7,5,9,3,6,0,33,163,B05354,5354,LAJ754,Normal
2024-07-03 00:00:00,CATERPILLAR 988H,MANDO FINAL TRA.DER,MOBIL MOBILTRANS HD 30,512,Muestreo,0.76,198,0.05,2,1,1.09,4,0.32,7945,1570,949,18/16/14,17.96,92.38,0.37,0,1,7,6,3,855,1,0,92,6,4,9,26,0,0,4,10,7,9,8,16,149,E05355,5355,LAJ377,Normal
2024-07-04 00:00:00,KOMATSU 930E-4SE,MANDO FINAL,MOBIL MOBILTRANS HD 30,RT4,Cambio Aceite,0.86,212,0.17,1,0,1.08,1,0.77,1712,1809,668,20/16/15,19.61,84.67,3.55,9,4,28,7,4,726,1,42,278,6,4,0,8,3,9,7,49,3,9,2,18,551,D05356,5356,LAJ560,Critico
2024-07-04 00:00:00,KOMATSU 980 E5,MOTOR,MOBIL DELVAC 15W40,G129,Cambio Aceite,0.32,216,0.45,3,2,1.57,0,0.49,5210,4835,525,19/19/16,11.56,111.49,1.45,0,1,6,4,9,231,5,7,79,6,2,3,5,9,0,7,0,5,6,8,39,101,B05357,5357,LAJ832,Normal
2024-07-04 00:00:00,KOMATSU 930-E4,MOTOR TRACCION IZQ,MOBIL SHC GEAR 680,512,Cambio Aceite,0.53,215,0.03,0,2,0.99,3,0.18,2277,3287,311,19/16/14,16.6,96.79,2.32,9,4,19,7,4,222,5,16,199,2,6,1,10,3,3,8,23,1,5,1,42,327,D05358,5358,LAJ350,Atencion
2024-07-04 00:00:00,KOMATSU 960 E2-K,MANDO FINAL,MOBIL MOBILTRANS HD 30,515,Muestreo,0.7,247,0.31,3,3,1.32,2,0.62,9147,1613,776,20/18/16,18.9,102.3,2.35,5,2,14,1,6,748,4,17,143,2,9,9,1,8,0,3,19,0,6,5,57,353,C05359,5359,LAJ678,Atencion
2024-07-04 00:00:00,CAEX,MOTOR TRACCION IZQ,MOBIL SHC GEAR 680,RT4,Muestreo,0.43,203,0.44,2,2,1.73,0,0.94,8160,700,737,21/18/16,17.31,84.76,2.2,7,0,16,6,3,551,2,29,143,2,4,0,20,4,0,9,24,1,7,7,40,355,B05360,5360,LAJ227,Atencion
2024-07-05 00:00:00,KOMATSU 980 E5,DIFERENCIAL TRA,MOBIL MOBILTRANS HD 30,RT3,Muestreo,0.88,215,0.09,3,2,1.2,2,0.58,8432,2335,844,19/17/16,14.98,89.82,0.77,8,1,6,9,8,305,3,3,39,4,6,1,6,3,5,6,3,0,0,5,76,52,E05361,5361,LAJ812,Normal
2024-07-05 00:00:00,KOMATSU 980 E5,MANDO FINAL,MOBIL MOBILTRANS HD 30,513,Cambio Aceite,0.82,186,0.46,4,2,1.53,4,0.04,8874,1966,937,21/16/14,16.59,102.58,1.44,1,1,8,1,4,565,8,2,16,6,1,1,18,5,9,1,3,2,9,6,4,199,A05362,5362,LAJ618,Normal
2024-07-05 00:00:00,CATERPILLAR 797F,DIFERENCIAL DEL,MOBIL MOBILTRANS HD 30,RT2,Cambio Aceite,0.08,243,0.22,1,4,0.64,2,0.85,3790,2759,844,18/19/13,11.24,104.0,1.29,5,4,1,9,4,316,4,3,69,2,1,8,5,4,6,4,9,7,1,6,38,136,D05363,5363,LAJ983,Normal
2024-07-05 00:00:00,CAEX,MASA DERECHA,MOBIL MOBILTRANS HD 30,511,Cambio Aceite,0.91,236,0.02,4,3,1.06,0,0.58,1482,4936,900,19/16/16,13.36,113.12,1.81,4,2,5,6,9,344,6,1,45,3,8,2,18,6,2,5,10,9,7,8,42,184,A05364,5364,LAJ003,Normal
2024-07-05 00:00:00,KOMATSU 930E-4SE,MOTOR TRACCION IZQ,MOBIL SHC GEAR 680,RT2,Muestreo,0.38,224,0.23,2,1,1.79,1,0.59,1540,1333,383,19/19/14,17.15,118.45,2.67,1,4,17,0,6,629,7,25,143,7,7,1,2,6,8,7,19,9,3,8,52,423,C05365,5365,LAJ624,Atencion
2024-07-06 00:00:00,CATERPILLAR 988H,MASA IZQUIERDA,MOBIL MOBILTRANS HD 30,512,Muestreo,0.5,233,0.29,0,1,1.1,2,0.01,2698,3689,606,19/17/14,17.46,105.56,0.09,8,3,3,1,2,109,2,8,16,6,8,9,4,6,8,1,0,4,1,8,87,84,E05366,5366,LAJ613,Normal
2024-07-06 00:00:00,KOMATSU 980 E5,MANDO FINAL TRA.IZQ,MOBIL MOBILTRANS HD 30,RT2,Cambio Aceite,0.73,185,0.06,2,3,1.88,0,0.91,5107,1072,452,19/19/15,12.05,115.47,2.73,8,3,16,2,7,715,1,22,170,6,1,5,23,2,3,8,18,1,0,9,0,304,D05367,5367,LAJ586,Atencion
2024-07-06 00:00:00,KOMATSU 930 E5,MOTOR TRACCION DER,MOBIL SHC GEAR 680,RT1,Cambio Aceite,0.76,203,0.14,1,2,0.47,4,0.53,7687,1576,923,19/19/13,14.69,86.33,1.0,8,0,3,9,9,824,6,10,61,3,3,4,16,3,5,6,0,7,6,2,8,84,D05368,5368,LAJ522,Normal
2024-07-06 00:00:00,CATERPILLAR 797F,DIFERENCIAL TRA,MOBIL MOBILTRANS HD 30,912,Muestreo,0.6,223,0.22,1,3,0.68,4,0.84,4510,669,217,18/18/16,13.07,95.59,3.38,5,4,28,2,6,483,4,41,212,4,1,5,26,7,2,8,37,3,8,9,23,502,C05369,5369,LAJ850,Critico
2024-07-06 00:00:00,KOMATSU 960 E2-K,SISTEMA HIDRAULICO,MOBIL DTE 24,911,Muestreo,0.65,203,0.25,1,1,1.79,4,0.59,8083,614,652,20/18/13,15.33,85.49,3.45,0,1,23,1,4,996,6,40,267,7,5,7,1,7,0,1,27,6,2,0,23,505,A05370,5370,LAJ838,Critico
2024-07-07 00:00:00,CAEX,MASA DERECHA,MOBIL MOBILTRANS HD 30,G126,Muestreo,0.35,239,0.25,4,1,1.09,3,0.31,4449,2944,361,18/16/13,16.53,111.35,1.88,9,0,8,2,2,893,8,9,68,4,2,0,21,0,9,7,9,6,2,8,77,115,D05371,5371,LAJ509,Normal
2024-07-07 00:00:00,KOMATSU 930E-4SE,SISTEMA HIDRAULICO,MOBIL DTE 24,RT3,Cambio Aceite,0.6,223,0.43,2,2,1.8,4,0.4,6904,3985,128,18/17/14,18.75,96.05,3.63,4,1,23,8,3,3,3,30,234,4,7,1,6,9,3,1,49,1,5,3,72,590,E05372,5372,LAJ154,Critico
2024-07-07 00:00:00,KOMATSU 930 E4,MOTOR TRACCION IZQ,MOBIL SHC GEAR 680,G129,Cambio Aceite,0.49,202,0.24,2,3,0.5,0,0.48,7234,1630,963,21/16/14,16.51,113.88,0.25,5,2,7,5,2,924,2,5,31,9,3,6,16,9,2,1,3,0,4,8,56,104,E05373,5373,LAJ509,Normal
2024-07-07 00:00:00,KOMATSU 950 E3,MASA DERECHA,MOBIL MOBILTRANS HD 30,911,Muestreo,0.77,247,0.28,0,2,0.29,0,0.73,5762,4107,827,20/16/15,10.94,99.04,1.16,5,4,4,2,8,307,5,4,83,7,3,5,10,6,6,4,10,2,9,9,38,159,A05374,5374,LAJ272,Normal
2024-07-07 00:00:00,KOMATSU 960 E2-K,MASA IZQUIERDA,MOBIL MOBILTRANS HD 30,G129,Cambio Aceite,0.05,206,0.4,2,2,0.24,0,0.46,9549,1410,429,18/16/16,13.64,102.84,2.51,1,1,12,3,7,983,4,24,143,4,5,7,26,0,6,5,17,0,8,6,49,478,B05375,5375,LAJ207,Atencion
2024-07-08 00:00:00,KOMATSU 950 E3,MOTOR TRACCION IZQ,MOBIL SHC GEAR 680,RT2,Cambio Aceite,0.75,206,0.35,4,2,1.43,1,0.07,9613,4183,954,18/18/16,16.39,107.87,3.36,9,0,28,7,0,991,6,38,253,2,2,5,2,0,3,1,29,1,8,2,31,514,B05376,5376,LAJ682,Critico
2024-07-08 00:00:00,KOMATSU 930 E4,DIFERENCIAL DEL,MOBIL MOBILTRANS HD 30,RT2,Cambio Aceite,0.87,198,0.2,3,2,1.78,4,0.42,8695,1881,332,21/18/13,13.15,118.86,1.47,1,3,1,9,1,620,5,9,18,2,4,6,22,2,0,8,9,9,6,8,88,24,A05377,5377,LAJ705,Normal
2024-07-08 00:00:00,KOMATSU 960 E2-K,SISTEMA HIDRAULICO,MOBIL DTE 24,RT2,Muestreo,0.91,220,0.11,2,0,1.84,1,0.62,3364,1550,283,20/18/16,17.92,111.74,1.14,9,4,5,9,5,688,2,5,20,5,6,9,3,2,1,4,13,5,9,8,0,22,C05378,5378,LAJ572,Normal
2024-07-08 00:00:00,KOMATSU 960 E2-K,TRANSMISIÓN,MOBIL MOBILTRANS HD 30,515,Muestreo,0.05,212,0.11,1,2,1.95,2,0.34,5571,2292,569,21/16/14,17.18,103.45,0.67,1,1,1,9,4,377,8,7,14,8,3,8,11,0,4,0,6,3,0,1,82,2,E05379,5379,LAJ796,Normal
2024-07-08 00:00:00,KOMATSU 960 E2-K,DIFERENCIAL DEL,MOBIL MOBILTRANS HD 30,515,Muestreo,0.56,236,0.3,4,3,0.47,2,0.94,9541,752,319,20/18/13,14.8,91.77,3.95,1,4,25,8,9,243,0,34,229,3,2,6,13,4,7,4,45,8,0,2,86,529,A05380,5380,LAJ250,Critico
2024-07-09 00:00:00,CATERPILLAR 988H,MOTOR TRACCION IZQ,MOBIL SHC GEAR 680,915,Muestreo,0.76,184,0.34,4,1,0.77,0,0.35,3384,1715,668,19/17/15,14.55,103.25,0.37,7,2,7,4,9,904,9,7,21,4,0,1,12,9,8,3,8,7,6,7,84,111,E05381,5381,LAJ358,Normal
2024-07-09 00:00:00,KOMATSU 950 E4,MASA DERECHA,MOBIL MOBILTRANS HD 30,G128,Muestreo,0.48,221,0.19,0,3,0.82,0,0.79,5310,4467,927,21/16/16,19.76,80.2,2.83,1,2,11,2,1,914,6,24,184,7,8,3,20,1,6,9,15,1,0,1,98,238,B05382,5382,LAJ474,Atencion
2024-07-09 00:00:00,CATERPILLAR 988H,DIFERENCIAL DEL,MOBIL MOBILTRANS HD 30,G128,Cambio Aceite,0.09,246,0.02,2,4,0.4,0,0.29,7661,534,881,18/19/13,19.94,109.02,2.27,4,1,14,9,6,726,7,27,147,3,6,0,17,2,1,5,24,8,5,9,97,467,B05383,5383,LAJ113,Atencion
2024-07-09 00:00:00,KOMATSU 930 E3,MANDO FINAL,MOBIL MOBILTRANS HD 30,RT3,Muestreo,0.36,181,0.07,0,1,0.13,0,0.97,6969,3731,526,20/16/16,10.61,93.28,1.91,6,2,3,6,7,697,0,1,60,0,7,9,11,5,3,3,2,3,3,6,45,130,D05384,5384,LAJ197,Normal
2024-07-09 00:00:00,KOMATSU 950 E4,MANDO FINAL TRA.IZQ,MOBIL MOBILTRANS HD 30,915,Cambio Aceite,0.71,193,0.27,0,1,0.45,4,0.74,3975,2196,855,19/18/13,15.98,80.4,0.54,2,4,8,0,8,862,1,12,2,8,0,0,21,6,7,1,1,1,8,7,14,52,B05385,5385,LAJ858,Normal
2024-07-10 00:00:00,KOMATSU 930E-4SE,SISTEMA HIDRAULICO,MOBIL DTE 24,RT3,Muestreo,0.54,232,0.5,1,1,1.67,0,0.63,7499,3057,144,18/19/13,10.78,83.5,0.31,8,4,2,9,2,42,6,12,22,3,9,3,15,0,5,8,2,2,4,3,61,63,B05386,5386,LAJ361,Normal
2024-07-10 00:00:00,CATERPILLAR 24M,MANDO FINAL TRA.DER,MOBIL MOBILTRANS HD 30,915,Cambio Aceite,0.01,222,0.2,3,2,1.12,1,0.68,4060,4984,750,21/18/15,17.94,101.51,0.45,0,3,6,9,5,481,8,0,52,5,2,8,22,1,8,0,3,3,6,9,2,37,A05387,5387,LAJ567,Normal
2024-07-10 00:00:00,KOMATSU 960 E2-K,MOTOR TRACCION IZQ,MOBIL SHC GEAR 680,RT4,Cambio Aceite,0.91,224,0.22,1,1,0.86,2,0.82,6473,2548,445,20/18/13,19.92,94.34,0.65,4,3,7,3,9,637,6,1,38,3,8,2,6,0,3,9,7,5,8,2,39,24,B05388,5388,LAJ857,Normal
2024-07-10 00:00:00,KOMATSU 980 E5,MOTOR TRACCION IZQ,MOBIL SHC GEAR 680,RT2,Muestreo,0.22,185,0.35,4,2,0.2,3,0.47,9707,3992,231,18/18/15,14.11,87.78,0.29,2,3,2,9,3,980,8,4,27,3,7,3,5,1,0,1,9,1,9,0,53,177,E05389,5389,LAJ580,Normal
2024-07-10 00:00:00,KOMATSU 980 E5,MOTOR TRACCION DER,MOBIL SHC GEAR 680,RT3,Muestreo,0.28,218,0.31,1,3,1.91,1,0.65,7575,1860,436,19/19/15,15.07,88.82,0.35,7,0,1,4,4,106,3,3,30,9,0,7,22,4,1,9,3,0,1,6,39,20,D05390,5390,LAJ322,Normal
2024-07-11 00:00:00,CATERPILLAR 797F,MASA IZQUIERDA,MOBIL MOBILTRANS HD 30,513,Muestreo,0.49,231,0.41,1,4,1.79,4,0.82,6293,3037,720,20/18/13,15.01,80.16,0.43,2,1,0,3,9,712,8,0,26,0,5,5,23,5,2,7,0,4,8,8,5,199,E05391,5391,LAJ517,Normal
2024-07-11 00:00:00,CATERPILLAR 24M,MOTOR TRACCION IZQ,MOBIL SHC GEAR 680,914,Muestreo,0.19,209,0.27,0,2,0.91,1,0.53,5354,2151,870,19/16/16,12.56,119.0,1.54,4,0,1,7,9,803,0,4,77,2,4,8,8,0,1,1,13,8,0,3,28,140,B05392,5392,LAJ776,Normal
2024-07-11 00:00:00,KOMATSU 960 E2-K,DIFERENCIAL TRA,MOBIL MOBILTRANS HD 30,RT4,Cambio Aceite,0.95,240,0.04,3,3,1.32,1,0.64,4942,3159,549,19/16/13,16.1,96.53,1.97,5,4,7,2,6,611,8,4,51,7,6,1,0,2,2,1,8,0,0,9,42,55,D05393,5393,LAJ211,Normal
2024-07-11 00:00:00,KOMATSU 930E-4SE,DIFERENCIAL DEL,MOBIL MOBILTRANS HD 30,913,Cambio Aceite,0.14,246,0.33,3,3,0.19,3,0.31,9018,707,244,18/17/15,15.73,107.5,1.26,7,2,2,8,3,377,2,12,37,3,5,1,28,5,7,5,6,1,3,5,42,57,D05394,5394,LAJ698,Normal
2024-07-11 00:00:00,CATERPILLAR 988H,MOTOR,MOBIL DELVAC 15W40,511,Cambio Aceite,0.25,231,0.05,4,0,0.04,0,0.43,3302,1051,694,20/16/14,11.5,91.94,2.38,7,1,14,7,4,494,9,25,171,6,4,8,18,3,5,2,17,3,7,0,65,285,C05395,5395,LAJ534,Atencion
2024-07-12 00:00:00,KOMATSU 930E-4SE,MANDO FINAL TRA.DER,MOBIL MOBILTRANS HD 30,911,Cambio Aceite,0.38,193,0.5,3,3,0.91,1,0.39,2577,3215,495,19/19/15,10.05,107.77,1.37,4,2,3,4,9,158,4,11,69,6,5,7,2,1,8,1,8,6,7,1,55,92,B05396,5396,LAJ380,Normal
2024-07-12 00:00:00,KOMATSU 950 E4,SISTEMA HIDRAULICO,MOBIL DTE 24,G126,Cambio Aceite,0.75,188,0.47,1,1,0.92,0,0.37,3081,2278,546,20/18/16,12.48,108.54,0.36,9,3,5,5,5,607,9,6,81,6,0,0,7,1,5,9,1,4,6,8,53,5,A05397,5397,LAJ478,Normal
2024-07-12 00:00:00,CATERPILLAR 797F,SISTEMA HIDRAULICO,MOBIL DTE 24,512,Cambio Aceite,0.89,244,0.21,0,3,0.22,4,0.32,6470,2764,895,21/17/13,17.15,94.94,0.42,8,0,5,2,0,424,0,1,23,1,0,9,22,6,4,2,7,2,3,9,45,94,B05398,5398,LAJ612,Normal
2024-07-12 00:00:00,CATERPILLAR 988H,MOTOR,MOBIL DELVAC 15W40,G128,Cambio Aceite,0.32,204,0.13,1,1,1.72,1,0.54,3242,927,716,19/17/13,11.48,102.94,0.47,9,0,6,4,3,180,9,8,51,6,4,8,1,7,2,7,9,7,1,6,93,176,A05399,5399,LAJ433,Normal
2024-07-12 00:00:00,KOMATSU 930 E5,SISTEMA HIDRAULICO,MOBIL DTE 24,511,Muestreo,0.65,240,0.13,1,1,1.65,3,0.27,4605,4264,565,18/17/15,12.4,88.41,0.52,0,3,7,3,1,546,4,13,84,2,6,0,14,8,9,9,12,2,8,6,92,118,B05400,5400,LAJ367,Normal
2024-07-13 00:00:00,CATERPILLAR 797F,MOTOR TRACCION DER,MOBIL SHC GEAR 680,914,Cambio Aceite,0.41,241,0.05,1,4,0.07,2,0.72,1728,2557,802,18/18/14,10.33,96.44,1.82,7,4,0,5,4,362,8,14,93,7,6,3,8,1,0,1,9,6,4,5,1,26,E05401,5401,LAJ061,Normal
2024-07-13 00:00:00,KOMATSU 980 E5,MANDO FINAL TRA.IZQ,MOBIL MOBILTRANS HD 30,911,Muestreo,0.17,232,0.32,1,3,1.02,1,0.05,3235,781,178,21/16/15,14.99,95.03,1.03,8,4,7,8,9,899,3,9,18,2,6,7,6,6,3,6,11,0,3,8,46,70,C05402,5402,LAJ101,Normal
2024-07-13 00:00:00,KOMATSU 930E-4SE,MANDO FINAL,MOBIL MOBILTRANS HD 30,513,Cambio Aceite,0.63,192,0.25,0,2,0.67,2,0.41,4278,2315,460,18/18/14,17.13,115.61,1.29,9,1,7,0,8,691,4,13,30,1,8,4,11,8,5,4,8,7,9,5,43,164,B05403,5403,LAJ448,Normal
2024-07-13 00:00:00,CAEX,MANDO FINAL,MOBIL MOBILTRANS HD 30,512,Muestreo,0.73,237,0.37,2,4,0.01,3,0.18,5252,1967,898,21/16/14,16.92,107.53,0.35,6,0,0,3,8,449,6,2,63,5,9,7,12,1,0,5,5,7,1,2,93,116,E05404,5404,LAJ211,Normal
2024-07-13 00:00:00,KOMATSU 930 E3,MANDO FINAL TRA.IZQ,MOBIL MOBILTRANS HD 30,RT1,Cambio Aceite,0.41,209,0.12,3,2,0.44,2,0.55,9182,1245,636,19/16/15,19.7,94.07,1.6,2,4,7,1,2,693,2,4,51,5,5,2,5,3,4,0,7,5,3,9,48,44,E05405,5405,LAJ038,Normal
2024-07-14 00:00:00,CATERPILLAR 24M,TRANSMISIÓN,MOBIL MOBILTRANS HD 30,G128,Cambio Aceite,0.78,203,0.28,4,2,0.69,2,0.37,7602,4675,620,21/18/15,17.97,106.9,2.74,6,1,12,8,4,234,6,23,189,6,7,0,3,1,4,0,18,0,3,5,67,388,A05406,5406,LAJ840,Atencion
2024-07-14 00:00:00,KOMATSU 930 E5,MASA DERECHA,MOBIL MOBILTRANS HD 30,912,Cambio Aceite,0.76,229,0.02,0,0,1.3,0,0.38,6435,2486,145,21/16/13,16.01,117.0,3.21,0,2,28,9,8,350,1,30,252,6,7,0,22,0,8,3,43,8,3,6,28,579,B05407,5407,LAJ847,Critico
2024-07-14 00:00:00,KOMATSU 930 E5,DIFERENCIAL TRA,MOBIL MOBILTRANS HD 30,515,Muestreo,0.88,196,0.21,4,3,1.34,3,0.41,3411,4346,503,19/16/16,18.98,97.44,0.12,0,1,7,0,9,361,8,3,43,4,8,1,27,1,0,3,4,9,4,5,98,52,A05408,5408,LAJ545,Normal
2024-07-14 00:00:00,KOMATSU 930 E5,MOTOR,MOBIL DELVAC 15W40,RT2,Muestreo,0.74,241,0.18,4,1,0.81,3,0.5,5659,3415,971,20/19/15,15.95,116.65,1.43,8,0,2,0,7,29,1,12,40,9,0,8,25,0,4,7,0,0,5,7,42,63,D05409,5409,LAJ435,Normal
2024-07-14 00:00:00,KOMATSU 950 E4,MOTOR,MOBIL DELVAC 15W40,913,Muestreo,0.69,225,0.32,0,1,1.74,4,0.76,8248,3626,272,21/19/15,10.94,109.21,1.96,6,0,4,9,6,201,8,7,79,5,9,5,16,2,3,9,6,1,6,4,92,187,A05410,5410,LAJ938,Normal
2024-07-15 00:00:00,KOMATSU 980 E5,DIFERENCIAL TRA,MOBIL MOBILTRANS HD 30,G126,Cambio Aceite,0.69,202,0.35,2,1,0.46,3,0.41,1933,2525,277,20/19/13,12.66,113.28,1.26,8,0,7,6,6,911,6,14,70,3,9,9,9,4,5,8,9,1,2,5,79,136,A05411,5411,LAJ976,Normal
2024-07-15 00:00:00,KOMATSU 930 E4,MOTOR TRACCION IZQ,MOBIL SHC GEAR 680,G128,Cambio Aceite,0.12,213,0.21,1,2,0.02,2,0.77,3403,4661,108,19/19/16,16.32,103.17,1.06,7,2,5,4,7,583,3,14,5,8,0,1,29,4,3,0,12,0,7,6,44,149,D05412,5412,LAJ486,Normal
2024-07-15 00:00:00,KOMATSU 960 E2-K,MANDO FINAL TRA.DER,MOBIL MOBILTRANS HD 30,913,Muestreo,0.8,246,0.34,2,2,1.42,2,0.67,6002,3854,890,19/16/16,15.69,100.8,0.29,7,4,4,7,8,979,2,12,61,2,0,2,25,6,0,7,9,0,1,2,78,159,D05413,5413,LAJ740,Normal
2024-07-15 00:00:00,KOMATSU 960 E2-K,MANDO FINAL TRA.DER,MOBIL MOBILTRANS HD 30,912,Muestreo,0.22,246,0.06,4,3,0.35,3,0.43,1464,1658,734,20/18/16,10.52,109.7,0.05,6,4,4,3,1,435,7,14,29,8,5,5,28,5,9,3,9,5,3,6,90,179,B05414,5414,LAJ572,Normal
2024-07-15 00:00:00,KOMATSU 930 E4,DIFERENCIAL DEL,MOBIL MOBILTRANS HD 30,RT1,Muestreo,0.26,182,0.25,4,1,0.08,2,0.25,7653,4621,753,18/16/15,12.95,100.66,0.31,1,4,0,5,6,872,4,13,60,4,1,6,24,9,9,8,1,2,2,1,94,121,E05415,5415,LAJ868,Normal
2024-07-16 00:00:00,KOMATSU 930E-4SE,MASA DERECHA,MOBIL MOBILTRANS HD 30,515,Cambio Aceite,0.31,184,0.47,3,3,0.47,4,0.92,7044,1795,250,21/18/15,16.72,118.91,1.96,4,3,6,7,9,3,7,13,7,8,2,5,19,3,9,6,8,5,4,4,94,33,D05416,5416,LAJ038,Normal
2024-07-16 00:00:00,KOMATSU 930 E3,TRANSMISIÓN,MOBIL MOBILTRANS HD 30,915,Cambio Aceite,0.44,232,0.17,3,1,0.7,3,0.98,3156,4854,613,20/16/14,18.26,93.73,3.31,2,4,20,7,3,474,7,49,205,3,1,3,13,7,8,8,36,9,2,9,85,550,D05417,5417,LAJ818,Critico
2024-07-16 00:00:00,KOMATSU 930-E4,MANDO FINAL TRA.IZQ,MOBIL MOBILTRANS HD 30,RT2,Cambio Aceite,0.46,215,0.22,4,2,1.99,4,0.08,4280,1158,699,18/18/15,10.03,82.81,0.37,0,2,0,3,0,691,3,2,31,9,9,5,2,4,9,9,7,1,5,2,75,115,D05418,5418,LAJ303,Normal
2024-07-16 00:00:00,KOMATSU 930E-4SE,MASA IZQUIERDA,MOBIL MOBILTRANS HD 30,912,Cambio Aceite,0.11,196,0.28,1,4,0.54,1,0.31,4924,891,876,19/19/14,13.62,110.49,1.08,5,3,1,9,8,179,3,6,49,4,3,3,23,1,4,5,2,9,2,5,99,68,B05419,5419,LAJ567,Normal
2024-07-16 00:00:00,KOMATSU 980 E5,MOTOR,MOBIL DELVAC 15W40,RT1,Muestreo,0.94,217,0.17,2,0,0.06,0,0.05,2272,3786,648,21/19/15,14.81,118.0,2.97,2,0,12,1,4,175,5,22,130,0,3,2,5,1,7,3,24,0,1,8,30,239,E05420,5420,LAJ234,Atencion
2024-07-17 00:00:00,KOMATSU 930 E5,MOTOR,MOBIL DELVAC 15W40,911,Muestreo,0.19,188,0.29,3,0,0.1,2,0.25,2918,2633,544,20/17/15,14.57,90.35,0.96,9,1,4,1,1,438,6,6,42,0,2,6,27,3,7,5,14,8,9,6,64,66,E05421,5421,LAJ922,Normal
2024-07-17 00:00:00,KOMATSU 980 E5,SISTEMA HIDRAULICO,MOBIL DTE 24,G129,Muestreo,0.33,220,0.21,3,2,0.34,0,0.53,3936,2645,790,19/16/16,19.77,92.68,2.3,6,3,14,7,0,875,7,22,139,4,4,9,26,3,4,2,18,8,5,4,50,289,C05422,5422,LAJ031,Atencion
2024-07-17 00:00:00,KOMATSU 930-E4,MANDO FINAL,MOBIL MOBILTRANS HD 30,512,Muestreo,0.18,218,0.34,2,1,1.73,3,0.24,4207,2665,492,20/18/13,15.26,92.23,3.99,2,3,24,1,9,719,8,42,247,7,4,0,0,9,1,5,29,4,5,0,53,529,B05423,5423,LAJ173,Critico
2024-07-17 00:00:00,KOMATSU 930 E5,TRANSMISIÓN,MOBIL MOBILTRANS HD 30,RT3,Cambio Aceite,0.84,218,0.22,1,0,1.5,3,0.06,1972,3019,273,21/19/13,10.19,102.38,1.02,3,1,2,1,7,893,7,12,49,1,1,1,2,8,0,4,12,2,6,3,75,133,E05424,5424,LAJ322,Normal
2024-07-17 00:00:00,KOMATSU 950 E4,MOTOR,MOBIL DELVAC 15W40,515,Cambio Aceite,0.96,221,0.06,1,0,0.38,2,0.64,8727,907,324,19/19/14,19.14,118.57,1.81,2,4,6,6,1,986,3,5,41,6,5,2,29,1,5,5,3,9,0,8,11,169,E05425,5425,LAJ853,Normal
2024-07-18 00:00:00,CATERPILLAR 988H,MANDO FINAL TRA.DER,MOBIL MOBILTRANS HD 30,913,Cambio Aceite,0.71,240,0.2,2,2,1.16,0,0.29,2224,3339,696,18/19/16,11.55,119.97,1.12,3,1,9,8,3,595,4,1,11,9,2,6,13,3,0,4,4,0,7,8,75,3,A05426,5426,LAJ732,Normal
2024-07-18 00:00:00,CATERPILLAR 797F,MOTOR TRACCION IZQ,MOBIL SHC GEAR 680,G129,Cambio Aceite,0.68,229,0.27,2,1,0.18,2,0.92,4010,1059,851,18/16/16,12.17,96.26,0.87,6,3,6,5,8,111,0,1,61,9,9,5,1,4,1,5,13,0,5,9,19,13,A05427,5427,LAJ545,Normal
2024-07-18 00:00:00,KOMATSU 950 E3,MASA IZQUIERDA,MOBIL MOBILTRANS HD 30,G126,Muestreo,0.94,249,0.31,2,3,0.24,0,0.56,9560,4130,144,21/19/16,10.58,87.53,2.58,3,4,11,3,6,339,1,27,100,1,6,5,28,4,9,4,23,0,6,6,58,245,E05428,5428,LAJ361,Atencion
